select8::user	select8::url	select8::opened_count	select8::closed_count	select8::reopened_count	select8::total_actions_count
joeldev	https://github.com/joeldev	2	0	0	2
jooiiee	https://github.com/jooiiee	1	0	0	1
josvazg	https://github.com/josvazg	3	0	0	3
jpahara	https://github.com/jpahara	0	1	0	1
jr0cket	https://github.com/jr0cket	1	0	0	1
jrbudda	https://github.com/jrbudda	0	1	0	1
jreback	https://github.com/jreback	0	2	0	2
jurgisp	https://github.com/jurgisp	1	0	0	1
kaishin	https://github.com/kaishin	0	1	0	1
kanzure	https://github.com/kanzure	11	0	0	11
kastork	https://github.com/kastork	1	0	0	1
keenerb	https://github.com/keenerb	1	1	0	2
kenglxn	https://github.com/kenglxn	0	2	0	2
kinman1	https://github.com/kinman1	0	3	0	3
kkamkou	https://github.com/kkamkou	0	1	0	1
klieber	https://github.com/klieber	0	4	0	4
kloojed	https://github.com/kloojed	0	1	0	1
kobaltz	https://github.com/kobaltz	1	0	0	1
kraftbj	https://github.com/kraftbj	3	2	0	5
krampis	https://github.com/krampis	0	1	0	1
kreitje	https://github.com/kreitje	1	0	0	1
kripken	https://github.com/kripken	0	1	0	1
krom-xr	https://github.com/krom-xr	2	2	0	4
kselden	https://github.com/kselden	0	1	0	1
kskkbys	https://github.com/kskkbys	4	3	0	7
larjohn	https://github.com/larjohn	2	0	0	2
leamars	https://github.com/leamars	4	1	0	5
lilvinz	https://github.com/lilvinz	0	1	0	1
liuggio	https://github.com/liuggio	0	3	0	3
lolcode	https://github.com/lolcode	1	0	0	1
lourdas	https://github.com/lourdas	1	0	0	1
luceros	https://github.com/luceros	0	3	1	4
luismcv	https://github.com/luismcv	1	0	0	1
m0nhawk	https://github.com/m0nhawk	1	0	0	1
macagua	https://github.com/macagua	5	0	0	5
macgile	https://github.com/macgile	0	1	0	1
makrohn	https://github.com/makrohn	0	7	0	7
manland	https://github.com/manland	1	0	0	1
marcin-	https://github.com/marcin-	0	1	0	1
maximet	https://github.com/maximet	1	0	0	1
mb300sd	https://github.com/mb300sd	1	0	0	1
mbrevda	https://github.com/mbrevda	1	1	0	2
mcheely	https://github.com/mcheely	1	2	0	3
meanJim	https://github.com/meanJim	1	0	0	1
meilers	https://github.com/meilers	1	0	0	1
memphys	https://github.com/memphys	1	0	0	1
mendhak	https://github.com/mendhak	1	0	0	1
mfullen	https://github.com/mfullen	1	1	0	2
michald	https://github.com/michald	0	27	0	27
miniche	https://github.com/miniche	1	0	0	1
mmarcon	https://github.com/mmarcon	0	1	0	1
mmd-osm	https://github.com/mmd-osm	1	0	0	1
mogstad	https://github.com/mogstad	3	0	0	3
montchr	https://github.com/montchr	2	1	0	3
morgoth	https://github.com/morgoth	1	0	0	1
mougino	https://github.com/mougino	1	0	0	1
moznion	https://github.com/moznion	1	1	0	2
mrXCray	https://github.com/mrXCray	5	4	0	9
mrapple	https://github.com/mrapple	1	0	0	1
mreshet	https://github.com/mreshet	1	0	0	1
msecret	https://github.com/msecret	1	0	0	1
muesli4	https://github.com/muesli4	1	0	0	1
muuki88	https://github.com/muuki88	2	0	0	2
myokoym	https://github.com/myokoym	1	0	0	1
narjiss	https://github.com/narjiss	0	1	0	1
nasht00	https://github.com/nasht00	1	0	0	1
nathan7	https://github.com/nathan7	0	6	0	6
nbcohen	https://github.com/nbcohen	0	1	1	2
necros0	https://github.com/necros0	4	0	0	4
nefilim	https://github.com/nefilim	1	0	0	1
nelsonz	https://github.com/nelsonz	1	2	0	3
neoneye	https://github.com/neoneye	1	0	0	1
net-fox	https://github.com/net-fox	1	0	0	1
nicechm	https://github.com/nicechm	2	0	0	2
nicmila	https://github.com/nicmila	1	0	0	1
nicolus	https://github.com/nicolus	1	0	0	1
njsmith	https://github.com/njsmith	1	0	0	1
nkodama	https://github.com/nkodama	2	0	0	2
ntotten	https://github.com/ntotten	1	0	0	1
nvkelso	https://github.com/nvkelso	1	0	0	1
ob-ivan	https://github.com/ob-ivan	1	2	0	3
ocean90	https://github.com/ocean90	1	0	0	1
olbrich	https://github.com/olbrich	0	2	0	2
ophirmi	https://github.com/ophirmi	1	0	0	1
osbornm	https://github.com/osbornm	1	0	0	1
otiai10	https://github.com/otiai10	10	9	0	19
palmerj	https://github.com/palmerj	1	0	0	1
paoloc0	https://github.com/paoloc0	1	0	0	1
parshin	https://github.com/parshin	3	2	0	5
pashazz	https://github.com/pashazz	3	0	0	3
pawelkw	https://github.com/pawelkw	2	0	0	2
pbatard	https://github.com/pbatard	2	4	0	6
pdavid0	https://github.com/pdavid0	2	0	0	2
peircej	https://github.com/peircej	0	1	0	1
petrus4	https://github.com/petrus4	1	0	0	1
pheuter	https://github.com/pheuter	1	1	0	2
phillro	https://github.com/phillro	0	5	0	5
philsmy	https://github.com/philsmy	1	0	0	1
pietern	https://github.com/pietern	1	0	0	1
piranna	https://github.com/piranna	0	1	0	1
pkscout	https://github.com/pkscout	1	0	0	1
plamoni	https://github.com/plamoni	0	1	0	1
pockata	https://github.com/pockata	0	1	0	1
pontius	https://github.com/pontius	1	0	0	1
porduna	https://github.com/porduna	0	2	0	2
pperera	https://github.com/pperera	1	0	0	1
pr0vieh	https://github.com/pr0vieh	1	0	0	1
pstaabp	https://github.com/pstaabp	1	0	0	1
pthimon	https://github.com/pthimon	0	1	0	1
pulse00	https://github.com/pulse00	0	1	0	1
punytan	https://github.com/punytan	0	2	0	2
purohit	https://github.com/purohit	1	1	0	2
quandtm	https://github.com/quandtm	8	4	0	12
r0oland	https://github.com/r0oland	1	1	0	2
ralsina	https://github.com/ralsina	2	7	0	9
ravz414	https://github.com/ravz414	0	1	0	1
rdavies	https://github.com/rdavies	1	1	0	2
rdunlop	https://github.com/rdunlop	4	3	0	7
reality	https://github.com/reality	0	1	0	1
recon88	https://github.com/recon88	1	0	0	1
regebro	https://github.com/regebro	2	0	0	2
rektide	https://github.com/rektide	1	0	0	1
retlehs	https://github.com/retlehs	0	1	0	1
rhavasy	https://github.com/rhavasy	0	2	0	2
robario	https://github.com/robario	4	0	0	4
rombert	https://github.com/rombert	0	1	0	1
rubiety	https://github.com/rubiety	3	0	0	3
saberma	https://github.com/saberma	0	1	0	1
salpeev	https://github.com/salpeev	4	1	0	5
samof76	https://github.com/samof76	1	1	0	2
sander1	https://github.com/sander1	0	1	0	1
sanguis	https://github.com/sanguis	1	1	0	2
satazor	https://github.com/satazor	1	2	0	3
schnej7	https://github.com/schnej7	1	2	0	3
sciolto	https://github.com/sciolto	0	1	0	1
scottlu	https://github.com/scottlu	0	3	0	3
scsijon	https://github.com/scsijon	1	1	0	2
sdepold	https://github.com/sdepold	2	0	0	2
sebhtml	https://github.com/sebhtml	1	1	0	2
seishun	https://github.com/seishun	0	1	0	1
seratch	https://github.com/seratch	1	1	0	2
serxhio	https://github.com/serxhio	0	3	0	3
sfloess	https://github.com/sfloess	0	1	0	1
sfscriv	https://github.com/sfscriv	2	0	0	2
shinank	https://github.com/shinank	1	1	0	2
shmakes	https://github.com/shmakes	0	1	0	1
shuLhan	https://github.com/shuLhan	1	1	0	2
simgunz	https://github.com/simgunz	0	1	0	1
simon04	https://github.com/simon04	2	0	0	2
sjobeck	https://github.com/sjobeck	1	0	0	1
skeet70	https://github.com/skeet70	1	0	0	1
skelz0r	https://github.com/skelz0r	1	0	0	1
skurfer	https://github.com/skurfer	0	2	0	2
sleeper	https://github.com/sleeper	0	1	0	1
smimram	https://github.com/smimram	2	0	0	2
smy2748	https://github.com/smy2748	1	0	0	1
sonoisa	https://github.com/sonoisa	0	1	0	1
soonick	https://github.com/soonick	0	1	0	1
sorbits	https://github.com/sorbits	0	1	0	1
soyjavi	https://github.com/soyjavi	0	1	0	1
spalter	https://github.com/spalter	1	0	0	1
squatch	https://github.com/squatch	2	0	0	2
stalxed	https://github.com/stalxed	1	0	0	1
staszek	https://github.com/staszek	44	0	0	44
struanb	https://github.com/struanb	1	0	0	1
sum2012	https://github.com/sum2012	2	0	0	2
sumario	https://github.com/sumario	1	0	0	1
suz-lab	https://github.com/suz-lab	3	2	0	5
svnpenn	https://github.com/svnpenn	1	0	0	1
tampinc	https://github.com/tampinc	1	0	0	1
taschik	https://github.com/taschik	0	2	0	2
teamaxe	https://github.com/teamaxe	4	1	0	5
thibhul	https://github.com/thibhul	1	0	0	1
thoemmi	https://github.com/thoemmi	1	1	0	2
thruflo	https://github.com/thruflo	1	4	0	5
thundur	https://github.com/thundur	2	1	1	4
tiego97	https://github.com/tiego97	0	1	1	2
tikotus	https://github.com/tikotus	1	0	0	1
timholy	https://github.com/timholy	1	0	0	1
timpoff	https://github.com/timpoff	1	0	0	1
timroes	https://github.com/timroes	1	0	0	1
tkellen	https://github.com/tkellen	0	1	0	1
tobixen	https://github.com/tobixen	1	0	0	1
toebbel	https://github.com/toebbel	0	0	1	1
tommy87	https://github.com/tommy87	3	5	0	8
tracend	https://github.com/tracend	4	1	0	5
troxler	https://github.com/troxler	0	1	0	1
trustin	https://github.com/trustin	0	1	0	1
trygvis	https://github.com/trygvis	0	1	0	1
tseaver	https://github.com/tseaver	0	3	0	3
tspacek	https://github.com/tspacek	1	0	0	1
tturocy	https://github.com/tturocy	1	0	0	1
tvdeyen	https://github.com/tvdeyen	0	3	0	3
twalker	https://github.com/twalker	0	1	0	1
twiecki	https://github.com/twiecki	1	0	0	1
uGoMobi	https://github.com/uGoMobi	0	7	1	8
umputun	https://github.com/umputun	2	3	0	5
vainolo	https://github.com/vainolo	11	12	1	24
valenok	https://github.com/valenok	0	2	0	2
vanstee	https://github.com/vanstee	0	1	0	1
vazexqi	https://github.com/vazexqi	2	2	0	4
vbabaev	https://github.com/vbabaev	2	0	0	2
vbalazs	https://github.com/vbalazs	4	7	0	11
vedantk	https://github.com/vedantk	1	0	0	1
vfowler	https://github.com/vfowler	1	0	0	1
vgulaev	https://github.com/vgulaev	4	4	0	8
vkuchyn	https://github.com/vkuchyn	1	1	0	2
vmalloc	https://github.com/vmalloc	5	2	0	7
vogella	https://github.com/vogella	2	3	0	5
vovan22	https://github.com/vovan22	2	1	0	3
vpsheth	https://github.com/vpsheth	1	0	0	1
vtecinc	https://github.com/vtecinc	1	0	0	1
wayfare	https://github.com/wayfare	3	2	0	5
wiliame	https://github.com/wiliame	1	0	0	1
witiokz	https://github.com/witiokz	3	1	0	4
wolfkdy	https://github.com/wolfkdy	1	0	0	1
wush978	https://github.com/wush978	0	1	0	1
wwaites	https://github.com/wwaites	0	1	0	1
wyuenho	https://github.com/wyuenho	1	1	0	2
xiplias	https://github.com/xiplias	9	7	1	17
xironix	https://github.com/xironix	0	1	0	1
xtalker	https://github.com/xtalker	0	1	0	1
y-lohse	https://github.com/y-lohse	0	1	0	1
yishayw	https://github.com/yishayw	0	1	0	1
ylegall	https://github.com/ylegall	1	1	0	2
yoavram	https://github.com/yoavram	0	2	0	2
zipleen	https://github.com/zipleen	3	3	0	6
zman684	https://github.com/zman684	2	0	0	2
zpatten	https://github.com/zpatten	1	0	0	1
zybiski	https://github.com/zybiski	1	0	0	1
zzrough	https://github.com/zzrough	1	0	0	1
3rd-Eden	https://github.com/3rd-Eden	1	1	0	2
7imbrook	https://github.com/7imbrook	1	0	0	1
AfzalivE	https://github.com/AfzalivE	1	0	0	1
AlexSane	https://github.com/AlexSane	1	0	0	1
AmmarkoV	https://github.com/AmmarkoV	1	0	0	1
Andrew89	https://github.com/Andrew89	1	0	0	1
AnthonyL	https://github.com/AnthonyL	1	4	0	5
Aokromes	https://github.com/Aokromes	0	4	0	4
Arachnid	https://github.com/Arachnid	1	0	0	1
Belelros	https://github.com/Belelros	1	0	0	1
Briankbc	https://github.com/Briankbc	1	0	0	1
CasHTusK	https://github.com/CasHTusK	1	0	0	1
Ceilican	https://github.com/Ceilican	9	0	0	9
Cervator	https://github.com/Cervator	1	2	0	3
ChrisS85	https://github.com/ChrisS85	2	0	0	2
CmdFreak	https://github.com/CmdFreak	1	0	0	1
DBezemer	https://github.com/DBezemer	2	0	0	2
DatJetto	https://github.com/DatJetto	3	0	0	3
Droogans	https://github.com/Droogans	1	0	0	1
EAlhovik	https://github.com/EAlhovik	1	1	0	2
Erik8219	https://github.com/Erik8219	1	0	0	1
EtienneM	https://github.com/EtienneM	1	0	0	1
ForNeVeR	https://github.com/ForNeVeR	4	0	0	4
Forsaknd	https://github.com/Forsaknd	1	0	0	1
GalKlein	https://github.com/GalKlein	1	0	0	1
GaryDeng	https://github.com/GaryDeng	1	1	0	2
Gunlat3M	https://github.com/Gunlat3M	1	0	0	1
HBehrens	https://github.com/HBehrens	3	3	1	7
HarveyEV	https://github.com/HarveyEV	1	0	0	1
ItsHarry	https://github.com/ItsHarry	0	1	1	2
JN-Jones	https://github.com/JN-Jones	1	0	0	1
JRJurman	https://github.com/JRJurman	0	1	0	1
JakeMick	https://github.com/JakeMick	1	0	0	1
KhanBugz	https://github.com/KhanBugz	35	0	0	35
KingLife	https://github.com/KingLife	1	0	0	1
Kirillow	https://github.com/Kirillow	1	1	0	2
Kulibaba	https://github.com/Kulibaba	2	0	0	2
Kwpolska	https://github.com/Kwpolska	1	0	0	1
Lokaltog	https://github.com/Lokaltog	0	5	0	5
Loveaiyi	https://github.com/Loveaiyi	1	0	0	1
Majkl578	https://github.com/Majkl578	1	0	0	1
Malvoli0	https://github.com/Malvoli0	1	0	0	1
MartijnR	https://github.com/MartijnR	0	2	0	2
Metamist	https://github.com/Metamist	1	0	0	1
Nami-Doc	https://github.com/Nami-Doc	1	1	0	2
Nashable	https://github.com/Nashable	1	0	0	1
NormalRa	https://github.com/NormalRa	12	0	0	12
NuclearW	https://github.com/NuclearW	0	1	0	1
Oboroten	https://github.com/Oboroten	1	0	0	1
Ocramius	https://github.com/Ocramius	1	1	0	2
PMaynard	https://github.com/PMaynard	3	0	0	3
Plutoz01	https://github.com/Plutoz01	2	0	0	2
ProLoser	https://github.com/ProLoser	0	1	0	1
Prototik	https://github.com/Prototik	0	2	0	2
RCTMASTA	https://github.com/RCTMASTA	1	0	0	1
Retistic	https://github.com/Retistic	0	1	0	1
RickEyre	https://github.com/RickEyre	3	2	0	5
RogerSch	https://github.com/RogerSch	1	0	0	1
Rundfunk	https://github.com/Rundfunk	1	0	0	1
SammysHP	https://github.com/SammysHP	0	1	0	1
Schnouki	https://github.com/Schnouki	1	1	0	2
Schweigi	https://github.com/Schweigi	1	0	0	1
Shimuuar	https://github.com/Shimuuar	1	1	0	2
SickBang	https://github.com/SickBang	2	3	0	5
SoScared	https://github.com/SoScared	1	0	0	1
Sudarmin	https://github.com/Sudarmin	0	1	0	1
Tavriets	https://github.com/Tavriets	1	0	0	1
Thomblin	https://github.com/Thomblin	1	0	0	1
TingPing	https://github.com/TingPing	0	1	0	1
Tony0892	https://github.com/Tony0892	1	0	0	1
Tsuikana	https://github.com/Tsuikana	2	0	0	2
UtahDave	https://github.com/UtahDave	2	4	0	6
Valloric	https://github.com/Valloric	1	8	1	10
Wikinaut	https://github.com/Wikinaut	0	1	0	1
WoBaDijk	https://github.com/WoBaDijk	2	8	0	10
X-Savior	https://github.com/X-Savior	1	0	0	1
Xarias09	https://github.com/Xarias09	1	0	0	1
XhmikosR	https://github.com/XhmikosR	1	2	0	3
Yasahiro	https://github.com/Yasahiro	3	3	0	6
Zeldafan	https://github.com/Zeldafan	1	0	0	1
aalvesdo	https://github.com/aalvesdo	1	0	0	1
acarlisl	https://github.com/acarlisl	2	0	0	2
ackerdev	https://github.com/ackerdev	0	1	0	1
acmetech	https://github.com/acmetech	1	2	0	3
acstache	https://github.com/acstache	0	7	0	7
adamalex	https://github.com/adamalex	3	1	0	4
adbrowne	https://github.com/adbrowne	1	0	0	1
adks3489	https://github.com/adks3489	0	1	0	1
adunkman	https://github.com/adunkman	2	3	0	5
adzenith	https://github.com/adzenith	0	1	0	1
aeosynth	https://github.com/aeosynth	5	4	0	9
aidalgol	https://github.com/aidalgol	2	0	0	2
albialbi	https://github.com/albialbi	1	0	0	1
alotofwe	https://github.com/alotofwe	2	0	0	2
altaince	https://github.com/altaince	1	0	0	1
amarinab	https://github.com/amarinab	1	0	0	1
amueller	https://github.com/amueller	1	0	0	1
anderssv	https://github.com/anderssv	1	0	0	1
andrejlr	https://github.com/andrejlr	1	0	0	1
andruidk	https://github.com/andruidk	1	0	0	1
ao140505	https://github.com/ao140505	0	1	0	1
aochider	https://github.com/aochider	1	0	0	1
aristath	https://github.com/aristath	1	1	0	2
aristidb	https://github.com/aristidb	1	0	0	1
arnsholt	https://github.com/arnsholt	0	1	0	1
aroemers	https://github.com/aroemers	11	0	0	11
artagnon	https://github.com/artagnon	1	0	0	1
arteymix	https://github.com/arteymix	3	0	0	3
aschempp	https://github.com/aschempp	0	8	0	8
ashishpd	https://github.com/ashishpd	1	0	0	1
asmeurer	https://github.com/asmeurer	1	1	0	2
assem-ch	https://github.com/assem-ch	1	3	0	4
asyazwan	https://github.com/asyazwan	1	1	0	2
atzannes	https://github.com/atzannes	1	1	0	2
aufflick	https://github.com/aufflick	1	0	0	1
aurimasv	https://github.com/aurimasv	1	0	0	1
avatsaev	https://github.com/avatsaev	1	0	0	1
avizuber	https://github.com/avizuber	1	0	0	1
axelmagn	https://github.com/axelmagn	0	1	0	1
balupton	https://github.com/balupton	0	2	0	2
bambou51	https://github.com/bambou51	1	0	0	1
bamcclur	https://github.com/bamcclur	1	0	0	1
banister	https://github.com/banister	0	1	0	1
bararchy	https://github.com/bararchy	1	0	0	1
beberlei	https://github.com/beberlei	0	2	0	2
beckje01	https://github.com/beckje01	1	0	0	1
bendajao	https://github.com/bendajao	1	0	0	1
benibela	https://github.com/benibela	1	0	0	1
benizebe	https://github.com/benizebe	0	1	0	1
benvanik	https://github.com/benvanik	0	1	0	1
bergmark	https://github.com/bergmark	1	0	0	1
bergundy	https://github.com/bergundy	1	0	0	1
berstend	https://github.com/berstend	1	0	0	1
bezumkin	https://github.com/bezumkin	0	1	0	1
bfergus1	https://github.com/bfergus1	1	0	0	1
bgilbert	https://github.com/bgilbert	2	0	0	2
bguerout	https://github.com/bguerout	0	1	0	1
bhongong	https://github.com/bhongong	1	0	0	1
bigtiger	https://github.com/bigtiger	3	0	0	3
billmeek	https://github.com/billmeek	0	2	0	2
billtsay	https://github.com/billtsay	4	0	0	4
bmorris3	https://github.com/bmorris3	1	0	0	1
bobsbees	https://github.com/bobsbees	2	0	0	2
bornakke	https://github.com/bornakke	1	0	0	1
bounky37	https://github.com/bounky37	1	1	0	2
breunigs	https://github.com/breunigs	2	15	0	17
brianmcd	https://github.com/brianmcd	0	1	0	1
brknsoul	https://github.com/brknsoul	2	0	0	2
bscSCORM	https://github.com/bscSCORM	0	1	0	1
bsgerber	https://github.com/bsgerber	1	0	0	1
burnersk	https://github.com/burnersk	1	0	0	1
calverst	https://github.com/calverst	1	0	0	1
cartpauj	https://github.com/cartpauj	4	2	0	6
cboettig	https://github.com/cboettig	3	1	0	4
cgiffard	https://github.com/cgiffard	0	2	0	2
chaitan3	https://github.com/chaitan3	0	2	0	2
chamunks	https://github.com/chamunks	1	0	0	1
chjohnst	https://github.com/chjohnst	1	0	0	1
choniszt	https://github.com/choniszt	1	0	0	1
chorsley	https://github.com/chorsley	1	0	0	1
chris787	https://github.com/chris787	1	0	0	1
cjsaylor	https://github.com/cjsaylor	0	1	0	1
cmheisel	https://github.com/cmheisel	1	0	0	1
cmungall	https://github.com/cmungall	0	2	0	2
codeodor	https://github.com/codeodor	1	0	0	1
collin80	https://github.com/collin80	1	1	0	2
coolaj86	https://github.com/coolaj86	1	0	0	1
cpursley	https://github.com/cpursley	1	0	0	1
crashr42	https://github.com/crashr42	0	1	0	1
crazy2be	https://github.com/crazy2be	3	4	0	7
cstdenis	https://github.com/cstdenis	1	0	0	1
ctrabold	https://github.com/ctrabold	0	1	0	1
daGrevis	https://github.com/daGrevis	0	1	0	1
daiweilu	https://github.com/daiweilu	1	0	0	1
danleech	https://github.com/danleech	6	1	0	7
danusher	https://github.com/danusher	1	0	0	1
danwoods	https://github.com/danwoods	1	0	0	1
datfiyah	https://github.com/datfiyah	1	0	0	1
davelab6	https://github.com/davelab6	3	0	0	3
davidely	https://github.com/davidely	2	0	0	2
davispuh	https://github.com/davispuh	1	0	0	1
dekarrin	https://github.com/dekarrin	1	2	0	3
denosaur	https://github.com/denosaur	1	0	0	1
deschler	https://github.com/deschler	0	1	0	1
devmondo	https://github.com/devmondo	2	0	0	2
dewfalse	https://github.com/dewfalse	0	1	0	1
dibikhin	https://github.com/dibikhin	1	0	0	1
digz6666	https://github.com/digz6666	1	0	0	1
diogogmt	https://github.com/diogogmt	2	0	0	2
dirtRAID	https://github.com/dirtRAID	1	0	0	1
dittaeva	https://github.com/dittaeva	2	0	0	2
djmixman	https://github.com/djmixman	1	0	0	1
dmethvin	https://github.com/dmethvin	3	0	0	3
doughsay	https://github.com/doughsay	3	0	0	3
dr4g0nus	https://github.com/dr4g0nus	1	0	0	1
dragotin	https://github.com/dragotin	0	4	1	5
drevicko	https://github.com/drevicko	1	0	0	1
dries007	https://github.com/dries007	0	2	0	2
drigotti	https://github.com/drigotti	2	4	0	6
dudebout	https://github.com/dudebout	0	1	0	1
dwagner4	https://github.com/dwagner4	1	0	0	1
e2burner	https://github.com/e2burner	3	0	0	3
ecandino	https://github.com/ecandino	0	2	0	2
edelooff	https://github.com/edelooff	0	2	0	2
ediyacoo	https://github.com/ediyacoo	1	0	0	1
elemoine	https://github.com/elemoine	0	1	0	1
eliasson	https://github.com/eliasson	0	1	0	1
elsassph	https://github.com/elsassph	0	2	0	2
englercj	https://github.com/englercj	1	0	0	1
epicvrvs	https://github.com/epicvrvs	0	1	0	1
erikvold	https://github.com/erikvold	3	0	0	3
erundook	https://github.com/erundook	1	0	0	1
ervandew	https://github.com/ervandew	0	1	0	1
esmietti	https://github.com/esmietti	1	0	0	1
fb08af68	https://github.com/fb08af68	1	0	0	1
fbristow	https://github.com/fbristow	0	1	0	1
felixkat	https://github.com/felixkat	1	0	0	1
filippor	https://github.com/filippor	3	1	0	4
finnsson	https://github.com/finnsson	0	1	0	1
fkapnist	https://github.com/fkapnist	1	0	0	1
flvgello	https://github.com/flvgello	0	1	0	1
flyerhzm	https://github.com/flyerhzm	0	2	0	2
forresto	https://github.com/forresto	0	1	0	1
fractorr	https://github.com/fractorr	0	1	0	1
freiguy1	https://github.com/freiguy1	1	1	0	2
fumikito	https://github.com/fumikito	1	2	0	3
fwbrasil	https://github.com/fwbrasil	0	1	0	1
garyburd	https://github.com/garyburd	1	0	0	1
genehack	https://github.com/genehack	1	0	0	1
geometer	https://github.com/geometer	0	1	0	1
georgi56	https://github.com/georgi56	1	0	0	1
ghewgill	https://github.com/ghewgill	1	0	0	1
gjuillot	https://github.com/gjuillot	1	0	0	1
glaforge	https://github.com/glaforge	0	1	0	1
gotProps	https://github.com/gotProps	1	0	0	1
grangerp	https://github.com/grangerp	0	1	0	1
grappler	https://github.com/grappler	1	0	0	1
gsbodine	https://github.com/gsbodine	0	1	0	1
gskinner	https://github.com/gskinner	0	3	0	3
hartzell	https://github.com/hartzell	1	0	0	1
hbmartin	https://github.com/hbmartin	2	0	0	2
hecanjog	https://github.com/hecanjog	5	2	0	7
hetmankp	https://github.com/hetmankp	1	0	0	1
hijarian	https://github.com/hijarian	0	6	0	6
hikalkan	https://github.com/hikalkan	0	9	0	9
him-bhar	https://github.com/him-bhar	3	0	0	3
hmartiro	https://github.com/hmartiro	4	1	0	5
hohwille	https://github.com/hohwille	1	1	0	2
hsingh23	https://github.com/hsingh23	1	0	0	1
hskrasek	https://github.com/hskrasek	0	1	0	1
hwilming	https://github.com/hwilming	1	0	0	1
hypery2k	https://github.com/hypery2k	0	1	0	1
iKeirNez	https://github.com/iKeirNez	0	4	1	5
iOSDevil	https://github.com/iOSDevil	1	0	0	1
iansmith	https://github.com/iansmith	1	0	0	1
imperugo	https://github.com/imperugo	1	1	0	2
indirect	https://github.com/indirect	1	0	0	1
ingomohr	https://github.com/ingomohr	1	0	0	1
iwarshak	https://github.com/iwarshak	1	0	0	1
jack7890	https://github.com/jack7890	1	0	0	1
jackyueq	https://github.com/jackyueq	1	0	0	1
jacobian	https://github.com/jacobian	0	1	0	1
jamcat22	https://github.com/jamcat22	2	0	0	2
jasonmay	https://github.com/jasonmay	1	0	0	1
jbatte47	https://github.com/jbatte47	0	2	0	2
jcechace	https://github.com/jcechace	1	1	0	2
jdeering	https://github.com/jdeering	0	1	0	1
jdorfman	https://github.com/jdorfman	1	0	0	1
jeromegv	https://github.com/jeromegv	1	1	0	2
jewillco	https://github.com/jewillco	1	0	0	1
jfarcand	https://github.com/jfarcand	0	2	0	2
jfisteus	https://github.com/jfisteus	0	2	0	2
jketterl	https://github.com/jketterl	1	2	0	3
jlaffaye	https://github.com/jlaffaye	0	1	0	1
jmendeth	https://github.com/jmendeth	2	2	0	4
jmlucjav	https://github.com/jmlucjav	1	2	0	3
jnicklas	https://github.com/jnicklas	1	0	0	1
joelmoss	https://github.com/joelmoss	0	1	0	1
joeyates	https://github.com/joeyates	0	1	0	1
joeyhoer	https://github.com/joeyhoer	0	1	0	1
jonmagic	https://github.com/jonmagic	1	1	0	2
jpillora	https://github.com/jpillora	0	1	0	1
jrobeson	https://github.com/jrobeson	1	0	0	1
jsealey1	https://github.com/jsealey1	3	2	0	5
jsturgis	https://github.com/jsturgis	9	1	0	10
justjohn	https://github.com/justjohn	0	1	0	1
jvanttil	https://github.com/jvanttil	1	0	0	1
jvcleave	https://github.com/jvcleave	1	0	0	1
jwcooper	https://github.com/jwcooper	0	1	0	1
jwiegley	https://github.com/jwiegley	1	0	0	1
k-takata	https://github.com/k-takata	1	1	0	2
kachayev	https://github.com/kachayev	0	1	0	1
kai-koch	https://github.com/kai-koch	1	1	0	2
kaixiong	https://github.com/kaixiong	0	2	0	2
kakutani	https://github.com/kakutani	1	0	0	1
kbzowski	https://github.com/kbzowski	1	0	0	1
kdthehun	https://github.com/kdthehun	1	0	0	1
keforbes	https://github.com/keforbes	0	2	0	2
keniosor	https://github.com/keniosor	2	0	0	2
kenlimmj	https://github.com/kenlimmj	1	0	0	1
kimmanis	https://github.com/kimmanis	4	2	0	6
knowrama	https://github.com/knowrama	0	1	0	1
kpdecker	https://github.com/kpdecker	1	0	0	1
kriegaex	https://github.com/kriegaex	0	2	0	2
krisvage	https://github.com/krisvage	1	0	0	1
krkeegan	https://github.com/krkeegan	1	0	0	1
kubark42	https://github.com/kubark42	1	0	0	1
kumikumi	https://github.com/kumikumi	1	0	0	1
kureinai	https://github.com/kureinai	1	0	0	1
kvesteri	https://github.com/kvesteri	1	0	0	1
kylehuff	https://github.com/kylehuff	0	1	0	1
lablabla	https://github.com/lablabla	1	1	0	2
lacasrac	https://github.com/lacasrac	1	0	0	1
laheadle	https://github.com/laheadle	2	0	0	2
larsacus	https://github.com/larsacus	0	1	0	1
leofeyer	https://github.com/leofeyer	0	1	0	1
lfridael	https://github.com/lfridael	1	0	0	1
lindahua	https://github.com/lindahua	1	0	0	1
ljleppan	https://github.com/ljleppan	1	0	0	1
lkkadiri	https://github.com/lkkadiri	0	1	0	1
logaraja	https://github.com/logaraja	1	0	0	1
loktacar	https://github.com/loktacar	2	2	0	4
loladiro	https://github.com/loladiro	0	1	0	1
lpaprock	https://github.com/lpaprock	1	1	0	2
lsbardel	https://github.com/lsbardel	1	0	0	1
ltartari	https://github.com/ltartari	2	0	0	2
luiges90	https://github.com/luiges90	3	3	0	6
lyaunzbe	https://github.com/lyaunzbe	0	1	0	1
madhaanr	https://github.com/madhaanr	1	0	0	1
magabzdy	https://github.com/magabzdy	1	0	0	1
magolney	https://github.com/magolney	1	0	0	1
manjorno	https://github.com/manjorno	2	0	0	2
marcavis	https://github.com/marcavis	1	0	0	1
