aggregate_count_action::repo_id	aggregate_count_action::repo_name	aggregate_count_action::repo_url	aggregate_count_action::opened_count	aggregate_count_action::closed_count	aggregate_count_action::reopened_count	aggregate_count_action::total_actions_count
5077412	SportBukkit	https://github.com/ProjectAres/SportBukkit	1	0	0	1
5080933	fakework	https://github.com/Fabricatorz/fakework	1	0	0	1
5084750	PhotoView	https://github.com/chrisbanes/PhotoView	1	0	0	1
5087892	learn2d	https://github.com/learn2d/learn2d	1	0	0	1
5090805	zombie	https://github.com/montchr/zombie	2	1	0	3
5102117	EmulationStation	https://github.com/Aloshi/EmulationStation	1	0	0	1
5104976	toadman3	https://github.com/grasshoppersunshine/toadman3	0	2	0	2
5118674	CodeLib	https://github.com/asachanfbd/CodeLib	1	0	0	1
5121049	ofxTimeline	https://github.com/YCAMInterlab/ofxTimeline	1	0	0	1
5125104	webrtc-jingle-client	https://github.com/lukeweber/webrtc-jingle-client	0	1	0	1
5127731	abstractGraph	https://github.com/D4L/abstractGraph	2	0	0	2
5130019	hub_hub	https://github.com/turboladen/hub_hub	1	1	0	2
5132596	cforum	https://github.com/ckruse/cforum	2	0	0	2
5134592	fay	https://github.com/faylang/fay	1	0	0	1
5137911	utpjudge	https://github.com/sebasutp/utpjudge	0	4	0	4
5138472	zjutthesis	https://github.com/unlucky/zjutthesis	1	0	0	1
5140481	TouhouTripleSha	https://github.com/BeginnerSlob/TouhouTripleSha	1	1	0	2
5143238	MongoQB	https://github.com/alexbilbie/MongoQB	1	0	0	1
5143809	RetroPie-Setup	https://github.com/petrockblog/RetroPie-Setup	2	5	1	8
5149973	webwork2-dev	https://github.com/pstaabp/webwork2-dev	1	0	0	1
5152550	fakeThunder	https://github.com/MartianZ/fakeThunder	1	1	0	2
5164396	adhocracy.hhu_theme	https://github.com/hhucn/adhocracy.hhu_theme	0	4	0	4
5165181	Cv-Olive	https://github.com/obuk/Cv-Olive	0	1	1	2
5165630	brid-rails	https://github.com/halan/brid-rails	0	1	0	1
5168284	UIBubbleTableView	https://github.com/AlexBarinov/UIBubbleTableView	1	0	0	1
5169059	ipac	https://github.com/rob-murray/ipac	8	0	0	8
5170936	Sublime-Text-2-Compass-Build-System	https://github.com/WhatWeDo/Sublime-Text-2-Compass-Build-System	2	0	0	2
5172413	jquery-megakrill	https://github.com/registerguard/jquery-megakrill	6	0	0	6
5184942	KeyboardToolbarRemover	https://github.com/don/KeyboardToolbarRemover	1	0	0	1
5196724	ShareIt	https://github.com/piranna/ShareIt	0	1	0	1
5198123	zeus	https://github.com/burke/zeus	1	0	0	1
5202801	Zonda	https://github.com/smallsmallwolf/Zonda	1	0	0	1
5202930	MaxnufSmarty	https://github.com/maxnuf/MaxnufSmarty	0	1	0	1
5210078	map	https://github.com/fisxoj/map	1	0	0	1
5219439	PSTCollectionView	https://github.com/steipete/PSTCollectionView	0	2	0	2
5225735	light-admin	https://github.com/max-dev/light-admin	5	0	0	5
5226786	fay-jquery	https://github.com/faylang/fay-jquery	1	1	0	2
5233440	sublime-less2css	https://github.com/timdouglas/sublime-less2css	1	0	0	1
5234086	smack	https://github.com/smackers/smack	2	0	0	2
5241708	notification_server	https://github.com/telefonicaid/notification_server	2	0	0	2
5244181	hexchat-addons	https://github.com/hexchat/hexchat-addons	0	1	0	1
5247794	webrtc.io-demo	https://github.com/webRTC/webrtc.io-demo	0	1	0	1
5250779	OpenSlides	https://github.com/OpenSlides/OpenSlides	436	227	0	663
5263581	MobileFun	https://github.com/bklstheman/MobileFun	3	3	0	6
5264211	Mvc4.OpenId.Sample	https://github.com/filipw/Mvc4.OpenId.Sample	1	0	0	1
5265803	path-to-regexp	https://github.com/component/path-to-regexp	0	1	0	1
5266774	Computational-Journalism-Publishers-Workbench	https://github.com/znmeb/Computational-Journalism-Publishers-Workbench	5	3	0	8
5270567	Quantum-GIS	https://github.com/matthias-kuhn/Quantum-GIS	1	0	0	1
5274894	electrum	https://github.com/spesmilo/electrum	1	0	0	1
5275559	neat	https://github.com/thoughtbot/neat	0	1	0	1
5275898	usergrid-javascript-sdk	https://github.com/apigee/usergrid-javascript-sdk	0	1	0	1
5277205	pgbackups-archive	https://github.com/kjohnston/pgbackups-archive	0	1	0	1
5277404	WPSignpost	https://github.com/yuvipanda/WPSignpost	0	1	0	1
5279641	Sentry	https://github.com/jrbudda/Sentry	1	0	0	1
5285556	BotQueue	https://github.com/Hoektronics/BotQueue	0	1	0	1
5288637	web-ui	https://github.com/dart-lang/web-ui	1	0	0	1
5294831	jquery-harmonia	https://github.com/registerguard/jquery-harmonia	3	0	0	3
5295674	cameralife	https://github.com/fulldecent/cameralife	1	1	0	2
5303643	dojo-rails	https://github.com/robin850/dojo-rails	1	0	0	1
5303775	emacs-web	https://github.com/nicferrier/emacs-web	1	0	0	1
5311840	MyTurn	https://github.com/yishayw/MyTurn	0	1	0	1
5315159	vino_socialis	https://github.com/gjuillot/vino_socialis	1	0	0	1
5317243	jquery-popunder	https://github.com/hpbuniat/jquery-popunder	1	1	0	2
5318155	com_tsj	https://github.com/rsam/com_tsj	2	5	0	7
5318807	kohana-paypal	https://github.com/Hete/kohana-paypal	1	0	0	1
5327959	hans	https://github.com/namjul/hans	1	0	0	1
5330407	adagios	https://github.com/opinkerfi/adagios	1	0	0	1
5332487	kohana-mail	https://github.com/Hete/kohana-mail	1	0	0	1
5332826	code-patterns	https://github.com/jbatte47/code-patterns	0	2	0	2
5333852	gwtchosen	https://github.com/jDramaix/gwtchosen	1	1	0	2
5344375	textmate	https://github.com/textmate/textmate	1	0	0	1
5348712	vimperator	https://github.com/ytebine07/vimperator	0	1	0	1
5351666	nunjucks	https://github.com/jlongster/nunjucks	1	0	0	1
5364100	FTBLaunch	https://github.com/Slowpoke101/FTBLaunch	1	0	0	1
5371732	GoMoN	https://github.com/Bonne6/GoMoN	2	2	0	4
5374740	BattleArena	https://github.com/alkarinv/BattleArena	1	0	0	1
5377647	XyJax	https://github.com/sonoisa/XyJax	0	1	0	1
5378204	ChibiPaintMod	https://github.com/Predelnik/ChibiPaintMod	2	0	0	2
5381112	pagerjs	https://github.com/finnsson/pagerjs	0	1	0	1
5383163	PocketTool	https://github.com/joshhuelsman/PocketTool	0	1	1	2
5390156	fontforge	https://github.com/fontforge/fontforge	2	0	0	2
5405943	dotfiles	https://github.com/ytebine07/dotfiles	0	1	0	1
5414488	mongoose	https://github.com/valenok/mongoose	1	2	0	3
5418003	script.traktr	https://github.com/seadog/script.traktr	1	0	0	1
5423720	latexslides-uulm	https://github.com/vs-uulm/latexslides-uulm	1	1	0	2
5431309	Mekanism	https://github.com/aidancbrady/Mekanism	2	0	0	2
5432231	TrinityCore_4.3.4_DB_Alpha	https://github.com/TrinityCore/TrinityCore_4.3.4_DB_Alpha	14	0	0	14
5432553	affinity	https://github.com/cakey/affinity	0	1	0	1
5434490	survey-web	https://github.com/c42/survey-web	2	0	0	2
5437728	KOKeyboard	https://github.com/adamhoracek/KOKeyboard	1	0	0	1
5441344	lpod-python	https://github.com/lpod/lpod-python	1	0	0	1
5441790	Hateoas	https://github.com/willdurand/Hateoas	0	1	0	1
5444100	jquery.ime	https://github.com/wikimedia/jquery.ime	1	1	0	2
5446009	balanced-api	https://github.com/balanced/balanced-api	1	0	0	1
5448612	7plus	https://github.com/7plus/7plus	2	0	0	2
5448849	ccf	https://github.com/yak1ex/ccf	1	0	0	1
5462597	sass-mediaqueries	https://github.com/paranoida/sass-mediaqueries	1	1	0	2
5463032	ormada	https://github.com/theJenix/ormada	1	1	0	2
5466926	jquery-toggles	https://github.com/simontabor/jquery-toggles	0	2	0	2
5474847	kegbot-android	https://github.com/Kegbot/kegbot-android	1	0	0	1
5486420	BEST-Chisinau-Toolspace	https://github.com/bumbu/BEST-Chisinau-Toolspace	1	0	0	1
5494146	tegola-hubs.github.com	https://github.com/tegola-hubs/tegola-hubs.github.com	1	1	0	2
5500877	dashbird	https://github.com/roccosportal/dashbird	0	1	0	1
5502546	OLGhostAlertView	https://github.com/ondalabs/OLGhostAlertView	1	0	0	1
5507693	wtforms-alchemy	https://github.com/kvesteri/wtforms-alchemy	1	0	0	1
5508088	svgo	https://github.com/svg/svgo	2	1	0	3
5515706	unicode-fonts	https://github.com/rolandwalker/unicode-fonts	1	0	0	1
5519918	opentraining	https://github.com/chaosbastler/opentraining	0	3	0	3
5526899	Emerald-Dream-1.12-Issue-tracker	https://github.com/FeenixServerProject/Emerald-Dream-1.12-Issue-tracker	6	3	1	10
5528868	Android-Netrunner-OCTGN	https://github.com/db0/Android-Netrunner-OCTGN	2	2	0	4
5530024	AdvancedPowerManagement	https://github.com/pantheis/AdvancedPowerManagement	1	0	0	1
5531520	BatooJPA	https://github.com/BatooOrg/BatooJPA	0	1	0	1
5533250	Adafruit-WebIDE	https://github.com/adafruit/Adafruit-WebIDE	0	1	0	1
5536866	skinny-scroll	https://github.com/luwes/skinny-scroll	0	1	0	1
5539378	Gravity-Forms-ACF-Field	https://github.com/stormuk/Gravity-Forms-ACF-Field	1	0	0	1
5540223	amazon-glacier-cmd-interface	https://github.com/uskudnik/amazon-glacier-cmd-interface	1	5	0	6
5542779	uchaguzi	https://github.com/ushahidi/uchaguzi	0	2	0	2
5545224	Graphics-Library	https://github.com/simplerr/Graphics-Library	1	0	0	1
5550552	core	https://github.com/owncloud/core	10	4	1	15
5550556	apps	https://github.com/owncloud/apps	3	0	0	3
5550567	android	https://github.com/owncloud/android	1	0	0	1
5550623	mirall	https://github.com/owncloud/mirall	5	4	0	9
5551732	daGrevis.lv	https://github.com/daGrevis/daGrevis.lv	0	1	0	1
5563846	pvsio-web	https://github.com/thehogfather/pvsio-web	1	0	0	1
5568076	ghprb	https://github.com/janinko/ghprb	1	0	0	1
5568579	notepad2-mod	https://github.com/XhmikosR/notepad2-mod	0	1	0	1
5579317	gras	https://github.com/guruofquality/gras	2	1	0	3
5580544	habitrpg-chrome	https://github.com/lefnire/habitrpg-chrome	0	1	0	1
5582209	flash	https://github.com/flowplayer/flash	1	0	0	1
5582988	javascript-libraries	https://github.com/nanoko-project/javascript-libraries	1	0	0	1
5594339	nexus-cookbook	https://github.com/RiotGames/nexus-cookbook	1	0	0	1
5595391	vaccine	https://github.com/jakesandlund/vaccine	0	1	0	1
5597007	astack	https://github.com/sourceindex/astack	1	2	0	3
5597786	rosinstall	https://github.com/vcstools/rosinstall	0	4	0	4
5599674	polargraphenergymonitor	https://github.com/mattvenn/polargraphenergymonitor	0	1	0	1
5601555	DayZ-Private-Server	https://github.com/Pwnoz0r/DayZ-Private-Server	1	0	0	1
5603032	enketo	https://github.com/MartijnR/enketo	0	2	0	2
5605451	warlock2	https://github.com/WarlockFE/warlock2	1	2	0	3
5620557	msmbuilder	https://github.com/SimTk/msmbuilder	1	0	0	1
5623815	QcumberD	https://github.com/ChrisCooper/QcumberD	1	0	0	1
5624710	sugarsync-osx	https://github.com/gitmonster/sugarsync-osx	1	1	0	2
5638538	geoalchemy2	https://github.com/geoalchemy/geoalchemy2	0	1	0	1
5638565	Hilary	https://github.com/sakaiproject/Hilary	1	0	0	1
5639802	android-menudrawer	https://github.com/SimonVT/android-menudrawer	1	0	0	1
5641522	waldo	https://github.com/MattTheRat/waldo	1	0	0	1
5645958	homebrew-apache	https://github.com/Homebrew/homebrew-apache	0	0	1	1
5645971	quick-cocos2d-x	https://github.com/dualface/quick-cocos2d-x	1	0	0	1
5647712	Choron	https://github.com/tigrennatenn/Choron	1	0	0	1
5650168	forp	https://github.com/aterrien/forp	1	0	0	1
5652843	sinatra-boilerplate	https://github.com/theidealab/sinatra-boilerplate	0	1	0	1
5653747	aws-sdk	https://github.com/worksap-ate/aws-sdk	1	0	0	1
5659859	tent-client-ruby	https://github.com/tent/tent-client-ruby	0	1	0	1
5665918	gettext-latte	https://github.com/h4kuna/gettext-latte	1	0	0	1
5674704	arquillian-eclipse	https://github.com/snjeza/arquillian-eclipse	0	3	0	3
5679575	gs-extensions-drop-down-terminal	https://github.com/zzrough/gs-extensions-drop-down-terminal	1	0	0	1
5687154	ziziphus	https://github.com/betterFORM/ziziphus	1	1	1	3
5690886	TeamCity.GitHub	https://github.com/jonnyzzz/TeamCity.GitHub	1	1	0	2
5691560	opendatacensus	https://github.com/okfn/opendatacensus	4	1	0	5
5693391	LightCurves	https://github.com/zooniverse/LightCurves	3	0	0	3
5694202	Quandrax	https://github.com/MiltonStanley/Quandrax	0	1	0	1
5694513	aws-sdk-js	https://github.com/aws/aws-sdk-js	1	0	0	1
5695275	glm	https://github.com/g-truc/glm	1	0	0	1
5705007	markdownpad-github	https://github.com/nicolahery/markdownpad-github	1	1	0	2
5706428	xbmc-pvr-addons	https://github.com/fetzerch/xbmc-pvr-addons	0	1	0	1
5709354	gitlib	https://github.com/gitonomy/gitlib	1	0	0	1
5710341	bower	https://github.com/twitter/bower	1	0	0	1
5717953	BigInteger.js	https://github.com/peterolson/BigInteger.js	1	1	0	2
5718526	socket-redis	https://github.com/cargomedia/socket-redis	1	1	0	2
5718947	angular-strap	https://github.com/mgcrea/angular-strap	0	7	0	7
5718976	node-caspar-cg	https://github.com/respectTheCode/node-caspar-cg	0	1	0	1
5719299	weblabdeusto	https://github.com/weblabdeusto/weblabdeusto	0	2	0	2
5722454	grunt-contrib-stylus	https://github.com/gruntjs/grunt-contrib-stylus	1	1	0	2
5723011	grunt-contrib-coffee	https://github.com/gruntjs/grunt-contrib-coffee	0	1	0	1
5723019	grunt-contrib-copy	https://github.com/gruntjs/grunt-contrib-copy	1	2	0	3
5723594	turtle.io	https://github.com/avoidwork/turtle.io	0	1	0	1
5723797	AS3SVGRenderer	https://github.com/LucasLorentz/AS3SVGRenderer	0	1	0	1
5724704	prime	https://github.com/eugener/prime	5	1	0	6
5725275	ImageTable	https://github.com/kotakotakota/ImageTable	1	0	0	1
5732520	scriptdev2-tbc	https://github.com/scriptdev2/scriptdev2-tbc	1	0	0	1
5734199	mardao	https://github.com/sosandstrom/mardao	3	0	0	3
5735093	grape-sample-blog-api-with-entities	https://github.com/bloudraak/grape-sample-blog-api-with-entities	1	0	0	1
5735707	Builder	https://github.com/jrbudda/Builder	1	1	0	2
5736495	worker-shares	https://github.com/hoodiehq/worker-shares	2	0	0	2
5738498	zf2	https://github.com/chabierlorenzo/zf2	1	0	0	1
5738936	crowd-ed	https://github.com/gsbodine/crowd-ed	0	1	0	1
5743839	hive	https://github.com/rajkosto/hive	1	0	0	1
5744149	CargoBay	https://github.com/mattt/CargoBay	1	0	0	1
5754504	speedtest-cli	https://github.com/sivel/speedtest-cli	1	0	0	1
5757727	Codiad	https://github.com/Codiad/Codiad	1	3	0	4
5771425	sc-web	https://github.com/deniskoronchik/sc-web	5	8	1	14
5775876	archivator	https://github.com/britzke/archivator	0	1	0	1
5776030	python-twitter	https://github.com/bear/python-twitter	0	1	0	1
5778054	couch_normalizer	https://github.com/datahogs/couch_normalizer	1	0	0	1
5779340	plone.act	https://github.com/plone/plone.act	0	4	0	4
5787709	Sick-Beard	https://github.com/Pistachitos/Sick-Beard	0	1	0	1
5794903	SVG-Icon-Font-Generator	https://github.com/madeyourday/SVG-Icon-Font-Generator	1	0	0	1
5797004	2013	https://github.com/pardus-anka/2013	1	3	0	4
5802880	slender-api	https://github.com/dwsla/slender-api	1	0	0	1
5812411	echomesh	https://github.com/rec/echomesh	4	3	0	7
5816277	velcro	https://github.com/Rounded/velcro	0	1	0	1
5819455	megacorporation	https://github.com/Manuestaire/megacorporation	1	3	0	4
5823102	node-steam	https://github.com/seishun/node-steam	0	1	0	1
5839494	spring-vaadin	https://github.com/xpoft/spring-vaadin	1	0	0	1
5840315	zf2-geoname	https://github.com/heartsentwined/zf2-geoname	0	1	0	1
5846300	django-vegancity	https://github.com/steventlamb/django-vegancity	6	0	0	6
5847625	wizstats	https://github.com/wizkid057/wizstats	1	0	0	1
5857387	jedi-vim	https://github.com/davidhalter/jedi-vim	2	1	0	3
5860565	golfer-ios-app-for-gsas	https://github.com/msstate-sr-prj-team-2012/golfer-ios-app-for-gsas	1	1	0	2
5861113	roots	https://github.com/jenius/roots	3	2	0	5
5864744	polymorphable	https://github.com/makrohn/polymorphable	0	7	0	7
5870856	Kucharka	https://github.com/nosekto2/Kucharka	1	0	0	1
5870968	gw2BBCode	https://github.com/twerno/gw2BBCode	1	0	0	1
5871518	pigredients	https://github.com/rasathus/pigredients	0	1	0	1
5872208	checkpointtrackermobile	https://github.com/dangerangell/checkpointtrackermobile	7	1	0	8
5872657	robospice	https://github.com/octo-online/robospice	0	1	0	1
5875642	YiiBooster	https://github.com/clevertech/YiiBooster	1	7	0	8
5877827	RsdnFormatter	https://github.com/rsdn/RsdnFormatter	5472	0	0	5472
5878308	animals_modpack	https://github.com/sapier/animals_modpack	2	1	0	3
5878414	aftershock	https://github.com/aftershock/aftershock	2	0	0	2
5883156	bootstrap-file-input	https://github.com/grevory/bootstrap-file-input	1	0	0	1
5898778	DAS	https://github.com/vidma/DAS	4	1	0	5
5905163	play-perl	https://github.com/berekuk/play-perl	3	2	0	5
5905330	GreenSock-JS	https://github.com/greensock/GreenSock-JS	0	1	0	1
5914325	Fokus	https://github.com/hakimel/Fokus	1	0	0	1
5916767	assemble	https://github.com/sellside/assemble	3	0	0	3
5925311	adhocracy	https://github.com/liqd/adhocracy	1	1	0	2
5932933	reflow-maven-skin	https://github.com/andriusvelykis/reflow-maven-skin	1	0	0	1
5934239	flexo1.source	https://github.com/flexocms/flexo1.source	0	2	0	2
5938104	datasets.okfn.org	https://github.com/datasets/datasets.okfn.org	2	0	0	2
5938747	cloud-academy	https://github.com/carlmango11/cloud-academy	17	0	0	17
5940739	XCratapult	https://github.com/mrXCray/XCratapult	4	4	0	8
5944964	Scanner	https://github.com/sedley/Scanner	1	0	0	1
5948525	epub-testsuite	https://github.com/mgylling/epub-testsuite	1	1	0	2
5950700	pippi	https://github.com/hecanjog/pippi	5	2	0	7
5964839	datagrid	https://github.com/nextras/datagrid	0	1	0	1
5969329	Visual-Studio-jQuery-Code-Snippets	https://github.com/xxkylexx/Visual-Studio-jQuery-Code-Snippets	1	0	0	1
5972219	bootstrap-select	https://github.com/silviomoreto/bootstrap-select	2	0	0	2
5982013	PropertyCross	https://github.com/ColinEberhardt/PropertyCross	1	0	0	1
5984930	carrierwave-postgresql	https://github.com/diogob/carrierwave-postgresql	1	0	0	1
5985705	IRCBot	https://github.com/uncled1023/IRCBot	1	0	0	1
5987117	ClusterMate	https://github.com/cowtowncoder/ClusterMate	1	0	0	1
5987664	coffee-table	https://github.com/jimtla/coffee-table	1	0	0	1
5995207	ce-packager	https://github.com/kaltura/ce-packager	2	0	0	2
5996253	SAS	https://github.com/pataga/SAS	3	5	0	8
6002854	sketch-commands	https://github.com/bomberstudios/sketch-commands	1	0	0	1
6007295	jieba	https://github.com/fxsjy/jieba	1	0	0	1
6011756	DarkRP	https://github.com/FPtje/DarkRP	2	3	0	5
6013815	hambar109	https://github.com/mgax/hambar109	1	0	0	1
6015024	s3_direct_upload	https://github.com/waynehoover/s3_direct_upload	2	0	0	2
6017077	nva	https://github.com/tezro/nva	1	0	0	1
6018795	fuelux-imhtheme	https://github.com/ExactTarget/fuelux-imhtheme	10	1	0	11
6019440	Remote-Entities	https://github.com/kumpelblase2/Remote-Entities	1	0	0	1
6020359	Simon	https://github.com/dirn/Simon	1	1	0	2
6030365	vagrant-monigusto	https://github.com/monigusto/vagrant-monigusto	1	0	0	1
6035091	skype4py	https://github.com/awahlig/skype4py	1	0	0	1
6035195	axemblr-provisionr	https://github.com/axemblr/axemblr-provisionr	0	4	0	4
6043250	PHPIDS	https://github.com/PHPIDS/PHPIDS	0	1	0	1
6047546	LXReorderableCollectionViewFlowLayout	https://github.com/lxcid/LXReorderableCollectionViewFlowLayout	0	1	0	1
6055763	emacs_sandbox	https://github.com/joelmccracken/emacs_sandbox	1	0	0	1
6058664	first	https://github.com/hynek/first	1	1	0	2
6059821	Starling-Extension-Graphics	https://github.com/unwrong/Starling-Extension-Graphics	1	1	0	2
6062957	Codeigniter-uploadify	https://github.com/Coccodrillo/Codeigniter-uploadify	1	0	0	1
6065210	elexis	https://github.com/elexis/elexis	3	1	1	5
6068826	gaze	https://github.com/shama/gaze	1	1	0	2
6076608	tinder	https://github.com/nullsix/tinder	2	0	0	2
6077453	nodecellar	https://github.com/ccoenraets/nodecellar	1	0	0	1
6081397	Theses-management-system	https://github.com/jcechace/Theses-management-system	2	1	0	3
6083248	Joomla-Bible-Study	https://github.com/Joomla-Bible-Study/Joomla-Bible-Study	1	0	0	1
6084210	BungeeCord	https://github.com/ElasticPortalSuite/BungeeCord	3	1	0	4
6094683	bootstrap	https://github.com/angular-ui/bootstrap	4	1	0	5
6096333	xbehave.net	https://github.com/xbehave/xbehave.net	1	0	0	1
6098283	snowdrift	https://github.com/dlthomas/snowdrift	1	0	0	1
6101501	shawty	https://github.com/3fps/shawty	1	1	0	2
6102770	circe	https://github.com/jorgenschaefer/circe	0	1	0	1
6108332	Twitch.tv-Plex-Plugin	https://github.com/pejoo/Twitch.tv-Plex-Plugin	1	0	0	1
6109961	sc	https://github.com/thefilthypineapple/sc	1	0	0	1
6110961	borderlands2	https://github.com/pclifford/borderlands2	0	1	0	1
6112196	dplmvk	https://github.com/crazko/dplmvk	2	1	0	3
6115825	ProjectManager	https://github.com/medy75/ProjectManager	1	0	0	1
6117848	churchdeploy	https://github.com/churchdeploy/churchdeploy	1	1	0	2
6119699	tkrk10	https://github.com/tkrk10/tkrk10	4	0	0	4
6131416	Meet-Gavern	https://github.com/GavickPro/Meet-Gavern	1	0	0	1
6132077	KnowledgeThief	https://github.com/Prometheus-uu13/KnowledgeThief	4	1	0	5
6144872	server-side-api-for-gsas	https://github.com/msstate-sr-prj-team-2012/server-side-api-for-gsas	0	1	0	1
6147928	Embed	https://github.com/oscarotero/Embed	0	1	0	1
6151422	MineloadPlugin	https://github.com/timatooth/MineloadPlugin	0	1	0	1
6154971	composer-setup	https://github.com/johnstevenson/composer-setup	1	0	0	1
6171502	Capstone	https://github.com/quandtm/Capstone	8	4	0	12
6173187	Tickets	https://github.com/bezumkin/Tickets	1	1	0	2
6180480	rad-ufu	https://github.com/pablohenrique/rad-ufu	2	1	0	3
6181160	dmx2rgb	https://github.com/schinken/dmx2rgb	1	0	0	1
6181639	bxslider-4	https://github.com/wandoledzep/bxslider-4	1	0	0	1
6191677	gi	https://github.com/zaqwes8811/gi	3	0	0	3
6192590	blanket	https://github.com/Migrii/blanket	1	0	0	1
6192609	GAPlugin	https://github.com/bobeast/GAPlugin	1	0	0	1
6196848	BattleKits	https://github.com/np98765/BattleKits	4	6	0	10
6202765	mr.bob	https://github.com/iElectric/mr.bob	0	1	0	1
6206575	symbol	https://github.com/timowest/symbol	0	1	0	1
6211142	sprocketnes	https://github.com/pcwalton/sprocketnes	1	1	0	2
6214109	loopinloopout	https://github.com/ontehfritz/loopinloopout	4	3	0	7
6220644	OpenRefine	https://github.com/OpenRefine/OpenRefine	1	0	0	1
6223488	jenkins_api_client	https://github.com/arangamani/jenkins_api_client	2	3	0	5
6224227	Xturtle	https://github.com/AKSW/Xturtle	0	2	0	2
6225676	WeBlog	https://github.com/WeTeam/WeBlog	23	0	0	23
6228066	Sports-Elimination-TP3	https://github.com/TeamW/Sports-Elimination-TP3	0	2	0	2
6230563	BioASQ-AT	https://github.com/AKSW/BioASQ-AT	9	0	0	9
6231642	jtimesched	https://github.com/datag/jtimesched	1	0	0	1
6233713	fernapp	https://github.com/MarkusKramer/fernapp	1	0	0	1
6233804	emoncms	https://github.com/emoncms/emoncms	1	0	0	1
6234067	xbmctools	https://github.com/grimpy/xbmctools	1	0	0	1
6237984	grunt-hogan	https://github.com/automatonic/grunt-hogan	5	4	0	9
6241977	django-modeltranslation	https://github.com/deschler/django-modeltranslation	0	1	0	1
6244034	textamp	https://github.com/myokoym/textamp	1	0	0	1
6248414	ripple-client	https://github.com/rippleFoundation/ripple-client	10	0	0	10
6251097	emacs-jedi	https://github.com/tkf/emacs-jedi	1	1	0	2
6256521	top.js	https://github.com/yyfrankyy/top.js	0	1	0	1
6260426	ZhongHuaSanGuoZhi	https://github.com/luiges90/ZhongHuaSanGuoZhi	3	3	0	6
6267184	rails-stripe-membership-saas	https://github.com/RailsApps/rails-stripe-membership-saas	1	1	0	2
6268734	pyTest	https://github.com/drakehutner/pyTest	1	3	0	4
6269013	aws-sdk-php	https://github.com/aws/aws-sdk-php	1	1	0	2
6278943	Alcarin	https://github.com/psychowico/Alcarin	1	0	0	1
6279242	play-dune	https://github.com/caiiiycuk/play-dune	1	0	0	1
6281155	DayZMod	https://github.com/R4Z0R49/DayZMod	4	1	0	5
6284712	OpenRiverboatMap	https://github.com/yohanboniface/OpenRiverboatMap	1	0	0	1
6285269	dotfiles	https://github.com/justinmayer/dotfiles	1	0	0	1
6287585	PocketMine-MP	https://github.com/shoghicp/PocketMine-MP	1	1	0	2
6289904	cooperasc.github.com	https://github.com/CooperASC/cooperasc.github.com	13	0	0	13
6297520	zipline	https://github.com/quantopian/zipline	1	0	0	1
6300351	Tentia	https://github.com/jeena/Tentia	2	2	0	4
6300351	Bungloo	https://github.com/jeena/Bungloo	1	0	0	1
6300898	RNBlurModalView	https://github.com/rnystrom/RNBlurModalView	1	1	0	2
6304323	bundler-api	https://github.com/rubygems/bundler-api	0	1	0	1
6312119	jsdojo	https://github.com/sapporojs/jsdojo	2	0	0	2
6312123	scrolltotop	https://github.com/pratikabu/scrolltotop	1	0	0	1
6313793	HeadMaster	https://github.com/teslaworksumn/HeadMaster	0	1	0	1
6319624	synonyms	https://github.com/qurandev/synonyms	3	6	0	9
6321303	scala-redis-client	https://github.com/top10/scala-redis-client	2	0	0	2
6321693	intravert-ug	https://github.com/zznate/intravert-ug	1	0	0	1
6333675	BukkitForge	https://github.com/keepcalm/BukkitForge	8	0	0	8
6334535	AgileWCS	https://github.com/sciabarra/AgileWCS	0	1	0	1
6335833	zelten	https://github.com/beberlei/zelten	1	2	0	3
6343322	andreev_ru	https://github.com/Otann/andreev_ru	1	1	0	2
6347889	django-admin-bootstrapped	https://github.com/riccardo-forina/django-admin-bootstrapped	0	1	0	1
6349023	sjfnw	https://github.com/aisapatino/sjfnw	5	3	0	8
6350875	sdmx-to-qb	https://github.com/csarven/sdmx-to-qb	1	0	0	1
6351312	Liliko-PHP-Chat	https://github.com/LkSky/Liliko-PHP-Chat	1	0	0	1
6352240	NapIt	https://github.com/Beefeater/NapIt	9	0	0	9
6354887	custard	https://github.com/scraperwiki/custard	0	1	0	1
6361808	Arkilles	https://github.com/mekarpeles/Arkilles	1	0	0	1
6370451	LWP-Protocol-Net-Curl	https://github.com/creaktive/LWP-Protocol-Net-Curl	1	0	0	1
6370862	promises-spec	https://github.com/promises-aplus/promises-spec	1	0	0	1
6372263	depthjs	https://github.com/steven-king/depthjs	3	0	0	3
6376337	poco	https://github.com/pocoproject/poco	1	0	1	2
6384035	gmaps-zombie-smasher	https://github.com/Alban42/gmaps-zombie-smasher	1	0	0	1
6394264	automaton	https://github.com/IndigoUnited/automaton	1	2	0	3
6394448	sendpress	https://github.com/brewlabs/sendpress	1	0	0	1
6394704	ForgeEssentialsMain	https://github.com/ForgeEssentials/ForgeEssentialsMain	1	3	0	4
6395418	Lesson-Plans	https://github.com/CoderDojoSF/Lesson-Plans	1	0	0	1
6405017	griddler	https://github.com/thoughtbot/griddler	1	1	0	2
6407202	android_firewall	https://github.com/skullone/android_firewall	1	0	0	1
6415648	magento-composer-installer	https://github.com/magento-hackathon/magento-composer-installer	0	1	0	1
6415652	lsug-website	https://github.com/lsug-dojo/lsug-website	1	0	0	1
6417181	afwall	https://github.com/ukanth/afwall	1	0	0	1
