select8::user	select8::url	select8::opened_count	select8::closed_count	select8::reopened_count	select8::total_actions_count
mpasquin	https://github.com/mpasquin	0	1	0	1
mpdehaan	https://github.com/mpdehaan	0	4	0	4
mquinson	https://github.com/mquinson	0	1	0	1
mransley	https://github.com/mransley	1	0	0	1
mrturtle	https://github.com/mrturtle	0	1	0	1
msabramo	https://github.com/msabramo	1	0	0	1
msampaio	https://github.com/msampaio	0	1	0	1
msgameng	https://github.com/msgameng	1	0	0	1
msiebuhr	https://github.com/msiebuhr	1	1	0	2
msievers	https://github.com/msievers	2	2	0	4
msteiger	https://github.com/msteiger	0	1	0	1
mstelzer	https://github.com/mstelzer	1	0	0	1
mtbrandy	https://github.com/mtbrandy	1	0	0	1
muellert	https://github.com/muellert	0	1	0	1
murphysj	https://github.com/murphysj	0	1	0	1
mvglasow	https://github.com/mvglasow	0	3	0	3
mwaylabs	https://github.com/mwaylabs	1	0	0	1
mwbinger	https://github.com/mwbinger	1	0	0	1
mwbrooks	https://github.com/mwbrooks	0	1	0	1
mworrell	https://github.com/mworrell	1	0	0	1
myjangle	https://github.com/myjangle	1	0	0	1
naourass	https://github.com/naourass	2	0	0	2
nazar-pc	https://github.com/nazar-pc	1	0	0	1
ncalexan	https://github.com/ncalexan	2	0	0	2
neuralnw	https://github.com/neuralnw	1	1	0	2
newbcode	https://github.com/newbcode	3	1	0	4
nhandler	https://github.com/nhandler	1	1	0	2
nichtich	https://github.com/nichtich	5	0	0	5
nickclaw	https://github.com/nickclaw	1	2	0	3
nicoabie	https://github.com/nicoabie	1	0	0	1
nicosomb	https://github.com/nicosomb	3	2	0	5
nihlaeth	https://github.com/nihlaeth	0	1	0	1
nilclass	https://github.com/nilclass	2	2	1	5
nisshiee	https://github.com/nisshiee	1	0	0	1
nkindlon	https://github.com/nkindlon	0	1	0	1
nlemoine	https://github.com/nlemoine	1	0	0	1
nodeleaf	https://github.com/nodeleaf	2	0	0	2
noinnion	https://github.com/noinnion	0	6	0	6
nosefish	https://github.com/nosefish	1	1	0	2
nquinlan	https://github.com/nquinlan	2	0	0	2
nukeador	https://github.com/nukeador	1	1	0	2
nwallace	https://github.com/nwallace	1	0	0	1
o-zander	https://github.com/o-zander	1	0	0	1
obenland	https://github.com/obenland	0	1	0	1
oberdanf	https://github.com/oberdanf	1	0	0	1
occulens	https://github.com/occulens	1	0	0	1
okashino	https://github.com/okashino	1	0	0	1
olichtne	https://github.com/olichtne	0	1	0	1
ondrowan	https://github.com/ondrowan	1	0	0	1
onei0120	https://github.com/onei0120	1	0	0	1
onyxfish	https://github.com/onyxfish	8	2	0	10
oohnoitz	https://github.com/oohnoitz	0	1	0	1
oranyero	https://github.com/oranyero	0	1	0	1
orschiro	https://github.com/orschiro	1	0	0	1
oschihin	https://github.com/oschihin	1	0	0	1
ottobyte	https://github.com/ottobyte	1	0	0	1
ozk4r123	https://github.com/ozk4r123	1	0	0	1
ozzyfant	https://github.com/ozzyfant	1	1	0	2
p0bailey	https://github.com/p0bailey	1	1	0	2
padreati	https://github.com/padreati	4	0	0	4
parameme	https://github.com/parameme	2	0	0	2
paranoiq	https://github.com/paranoiq	1	0	0	1
pastewka	https://github.com/pastewka	1	0	0	1
patinusb	https://github.com/patinusb	0	1	0	1
patriick	https://github.com/patriick	0	1	0	1
pawelfus	https://github.com/pawelfus	1	0	0	1
pbrisbin	https://github.com/pbrisbin	0	1	0	1
pennersr	https://github.com/pennersr	0	3	0	3
perrygeo	https://github.com/perrygeo	1	0	0	1
petdance	https://github.com/petdance	0	1	0	1
peter099	https://github.com/peter099	1	0	0	1
peterrus	https://github.com/peterrus	1	0	0	1
philixxx	https://github.com/philixxx	1	0	0	1
pierriko	https://github.com/pierriko	1	1	0	2
pieter3d	https://github.com/pieter3d	1	0	0	1
plicease	https://github.com/plicease	5	2	0	7
pnkfelix	https://github.com/pnkfelix	4	0	0	4
poolpOrg	https://github.com/poolpOrg	0	2	0	2
prad1978	https://github.com/prad1978	1	0	0	1
pranavkm	https://github.com/pranavkm	2	0	0	2
prohaska	https://github.com/prohaska	2	0	0	2
prudhomm	https://github.com/prudhomm	1	0	0	1
prysme01	https://github.com/prysme01	1	0	0	1
pukkaone	https://github.com/pukkaone	0	1	0	1
pwilkins	https://github.com/pwilkins	1	0	0	1
pwwebdev	https://github.com/pwwebdev	1	0	0	1
qcgm1978	https://github.com/qcgm1978	1	0	0	1
qiangxue	https://github.com/qiangxue	0	3	0	3
qiuxiaoj	https://github.com/qiuxiaoj	1	0	0	1
radetsky	https://github.com/radetsky	0	0	1	1
ramnathv	https://github.com/ramnathv	1	1	0	2
randallb	https://github.com/randallb	0	1	0	1
rascheel	https://github.com/rascheel	3	1	0	4
rashagen	https://github.com/rashagen	1	2	0	3
ravindar	https://github.com/ravindar	1	0	0	1
rawright	https://github.com/rawright	0	1	0	1
razbakov	https://github.com/razbakov	1	0	0	1
rbalekai	https://github.com/rbalekai	0	1	0	1
rbran100	https://github.com/rbran100	0	1	0	1
rchadwic	https://github.com/rchadwic	1	1	0	2
rcmiller	https://github.com/rcmiller	1	0	0	1
rdickert	https://github.com/rdickert	1	0	0	1
rdlowrey	https://github.com/rdlowrey	0	5	0	5
reconbot	https://github.com/reconbot	1	0	0	1
redfox14	https://github.com/redfox14	1	0	0	1
redmunds	https://github.com/redmunds	0	1	0	1
relecand	https://github.com/relecand	2	0	0	2
renanigt	https://github.com/renanigt	1	1	0	2
rgardner	https://github.com/rgardner	4	1	0	5
rhemanth	https://github.com/rhemanth	2	0	0	2
richtera	https://github.com/richtera	0	1	1	2
rickypai	https://github.com/rickypai	1	0	0	1
rikardjo	https://github.com/rikardjo	1	0	0	1
rizsotto	https://github.com/rizsotto	0	0	1	1
rjackson	https://github.com/rjackson	0	1	0	1
rjmackay	https://github.com/rjmackay	0	1	0	1
rliupeng	https://github.com/rliupeng	1	0	0	1
rmandelb	https://github.com/rmandelb	0	1	0	1
rmangino	https://github.com/rmangino	1	0	0	1
rmcastil	https://github.com/rmcastil	0	1	0	1
rmerlino	https://github.com/rmerlino	1	0	0	1
rmflight	https://github.com/rmflight	4	1	0	5
rmjarvis	https://github.com/rmjarvis	0	4	0	4
rmylonas	https://github.com/rmylonas	1	0	0	1
rnystrom	https://github.com/rnystrom	1	1	0	2
robi-wan	https://github.com/robi-wan	1	0	0	1
robweber	https://github.com/robweber	0	1	0	1
roommini	https://github.com/roommini	1	0	0	1
rowle1tj	https://github.com/rowle1tj	0	1	0	1
roykolak	https://github.com/roykolak	0	2	0	2
roystgnr	https://github.com/roystgnr	1	0	0	1
rpylipow	https://github.com/rpylipow	4	1	0	5
rrnewton	https://github.com/rrnewton	0	1	0	1
rsanheim	https://github.com/rsanheim	146	0	0	146
rstecker	https://github.com/rstecker	2	0	0	2
rsurikov	https://github.com/rsurikov	1	2	1	4
rubydagr	https://github.com/rubydagr	0	1	0	1
rudefyet	https://github.com/rudefyet	1	0	0	1
runglado	https://github.com/runglado	0	1	0	1
rwaldron	https://github.com/rwaldron	0	1	0	1
ryanatkn	https://github.com/ryanatkn	0	2	0	2
ryans233	https://github.com/ryans233	1	0	0	1
rydurham	https://github.com/rydurham	0	1	0	1
rylimaki	https://github.com/rylimaki	0	2	0	2
s-ludwig	https://github.com/s-ludwig	0	1	0	1
sagotsky	https://github.com/sagotsky	11	0	0	11
sahithya	https://github.com/sahithya	0	1	0	1
samaaron	https://github.com/samaaron	0	2	0	2
samccone	https://github.com/samccone	2	0	0	2
samsamai	https://github.com/samsamai	1	0	0	1
samuelet	https://github.com/samuelet	1	0	0	1
santalex	https://github.com/santalex	2	0	0	2
santiago	https://github.com/santiago	0	1	0	1
sanxiago	https://github.com/sanxiago	1	0	0	1
sbadakhc	https://github.com/sbadakhc	2	1	0	3
sbillard	https://github.com/sbillard	0	1	0	1
sccherry	https://github.com/sccherry	1	6	0	7
scherolt	https://github.com/scherolt	1	0	0	1
schorsch	https://github.com/schorsch	1	0	0	1
scizzorz	https://github.com/scizzorz	1	0	0	1
scoreman	https://github.com/scoreman	3	0	0	3
scriptum	https://github.com/scriptum	1	0	0	1
sdegutis	https://github.com/sdegutis	0	4	1	5
sdeleuze	https://github.com/sdeleuze	2	0	0	2
sdruskat	https://github.com/sdruskat	1	0	0	1
seamuskc	https://github.com/seamuskc	4	2	1	7
seanlong	https://github.com/seanlong	1	0	0	1
seantimm	https://github.com/seantimm	0	2	0	2
sebbacon	https://github.com/sebbacon	9	0	0	9
seblucas	https://github.com/seblucas	1	0	0	1
seregagl	https://github.com/seregagl	2	1	0	3
sewpafly	https://github.com/sewpafly	1	0	0	1
sfackler	https://github.com/sfackler	1	0	0	1
sgillies	https://github.com/sgillies	0	2	0	2
shacharz	https://github.com/shacharz	2	0	0	2
shazahm1	https://github.com/shazahm1	1	0	0	1
shelling	https://github.com/shelling	3	2	0	5
shiffman	https://github.com/shiffman	0	1	0	1
shiftkey	https://github.com/shiftkey	1	3	0	4
shmp0722	https://github.com/shmp0722	1	0	0	1
shuoli84	https://github.com/shuoli84	1	0	0	1
shurcooL	https://github.com/shurcooL	1	0	0	1
shyndman	https://github.com/shyndman	1	0	0	1
signal11	https://github.com/signal11	0	3	0	3
sinneduy	https://github.com/sinneduy	0	1	0	1
sirthias	https://github.com/sirthias	1	2	0	3
sithhell	https://github.com/sithhell	4	2	0	6
sjackman	https://github.com/sjackman	0	1	0	1
skeelogy	https://github.com/skeelogy	1	0	0	1
skybrian	https://github.com/skybrian	2	0	0	2
smashnet	https://github.com/smashnet	1	1	0	2
smickles	https://github.com/smickles	1	0	0	1
smirarab	https://github.com/smirarab	1	1	0	2
smithsps	https://github.com/smithsps	1	1	0	2
snowball	https://github.com/snowball	1	0	0	1
snschnei	https://github.com/snschnei	8	0	0	8
solarisx	https://github.com/solarisx	1	0	0	1
solbrigm	https://github.com/solbrigm	1	1	0	2
solmsted	https://github.com/solmsted	1	0	0	1
sonata82	https://github.com/sonata82	1	0	0	1
sonney2k	https://github.com/sonney2k	1	0	0	1
speakman	https://github.com/speakman	3	0	0	3
spiderck	https://github.com/spiderck	1	0	0	1
spollack	https://github.com/spollack	1	2	0	3
sproctor	https://github.com/sproctor	1	0	0	1
sprogger	https://github.com/sprogger	1	0	0	1
spurioso	https://github.com/spurioso	11	1	0	12
squaremo	https://github.com/squaremo	1	0	0	1
sritchie	https://github.com/sritchie	1	0	0	1
ssbarnea	https://github.com/ssbarnea	0	1	0	1
sshaar08	https://github.com/sshaar08	1	0	0	1
sstativa	https://github.com/sstativa	1	0	0	1
standage	https://github.com/standage	2	2	0	4
starsnet	https://github.com/starsnet	1	0	0	1
stevengj	https://github.com/stevengj	1	2	1	4
sthirugn	https://github.com/sthirugn	2	0	0	2
stlanger	https://github.com/stlanger	1	0	0	1
stolstov	https://github.com/stolstov	0	1	0	1
stonebig	https://github.com/stonebig	1	0	0	1
stuartpb	https://github.com/stuartpb	1	0	0	1
stvnrlly	https://github.com/stvnrlly	0	1	0	1
sunalive	https://github.com/sunalive	1	0	0	1
sylvinus	https://github.com/sylvinus	1	0	0	1
szaqal83	https://github.com/szaqal83	1	0	0	1
taconaut	https://github.com/taconaut	1	0	0	1
tagliala	https://github.com/tagliala	0	2	1	3
tamorris	https://github.com/tamorris	0	1	0	1
tantaman	https://github.com/tantaman	0	1	0	1
tarcieri	https://github.com/tarcieri	2	0	0	2
tarosuke	https://github.com/tarosuke	1	0	0	1
tartalia	https://github.com/tartalia	1	0	0	1
tauberer	https://github.com/tauberer	1	0	0	1
tbarker9	https://github.com/tbarker9	2	5	0	7
tbekolay	https://github.com/tbekolay	1	5	0	6
tbleiker	https://github.com/tbleiker	2	0	0	2
tcozzens	https://github.com/tcozzens	3	0	0	3
tctimmeh	https://github.com/tctimmeh	1	1	0	2
teeohhem	https://github.com/teeohhem	1	0	0	1
temichus	https://github.com/temichus	4	5	0	9
terryyin	https://github.com/terryyin	2	1	0	3
tetrapus	https://github.com/tetrapus	1	0	0	1
tfmorris	https://github.com/tfmorris	1	0	0	1
tgeary90	https://github.com/tgeary90	1	0	0	1
thatch45	https://github.com/thatch45	0	3	0	3
theGarbs	https://github.com/theGarbs	1	0	0	1
thelucid	https://github.com/thelucid	1	1	0	2
thgreasi	https://github.com/thgreasi	1	0	0	1
thouveng	https://github.com/thouveng	1	0	0	1
tim93422	https://github.com/tim93422	0	3	0	3
timkelty	https://github.com/timkelty	1	0	0	1
timmywil	https://github.com/timmywil	0	2	0	2
timoxley	https://github.com/timoxley	1	0	0	1
tjmannos	https://github.com/tjmannos	1	0	0	1
tmorozov	https://github.com/tmorozov	1	1	0	2
tnantais	https://github.com/tnantais	0	2	0	2
tobibeer	https://github.com/tobibeer	1	0	0	1
tobyk100	https://github.com/tobyk100	1	0	0	1
tombujok	https://github.com/tombujok	1	0	0	1
tommyuw7	https://github.com/tommyuw7	2	0	0	2
toothrot	https://github.com/toothrot	1	0	0	1
toszmasz	https://github.com/toszmasz	1	0	0	1
treasonx	https://github.com/treasonx	1	0	0	1
trichter	https://github.com/trichter	1	0	0	1
truecode	https://github.com/truecode	16	0	0	16
tshaddix	https://github.com/tshaddix	0	1	0	1
tshi0912	https://github.com/tshi0912	1	0	0	1
tsmars15	https://github.com/tsmars15	1	2	0	3
tunniclm	https://github.com/tunniclm	1	0	0	1
tw1nh3ad	https://github.com/tw1nh3ad	1	0	0	1
twmobius	https://github.com/twmobius	1	0	0	1
uniqname	https://github.com/uniqname	1	0	0	1
unity-jp	https://github.com/unity-jp	12	0	0	12
uricohen	https://github.com/uricohen	1	0	0	1
uvNikita	https://github.com/uvNikita	1	1	0	2
v-pravin	https://github.com/v-pravin	1	0	0	1
vaadbait	https://github.com/vaadbait	1	0	0	1
vastness	https://github.com/vastness	0	1	0	1
vc123456	https://github.com/vc123456	1	0	0	1
veesahni	https://github.com/veesahni	1	0	0	1
viperneo	https://github.com/viperneo	0	1	0	1
vireshas	https://github.com/vireshas	4	7	0	11
vitaliyp	https://github.com/vitaliyp	1	0	0	1
vitamino	https://github.com/vitamino	1	0	0	1
voidberg	https://github.com/voidberg	1	1	0	2
volpe28v	https://github.com/volpe28v	2	1	0	3
vrabcaku	https://github.com/vrabcaku	2	0	0	2
vtolstov	https://github.com/vtolstov	2	3	0	5
waghanza	https://github.com/waghanza	1	0	0	1
wallgeek	https://github.com/wallgeek	1	0	0	1
walterst	https://github.com/walterst	1	0	0	1
wang-bin	https://github.com/wang-bin	0	1	0	1
warpling	https://github.com/warpling	1	0	0	1
wbc-mike	https://github.com/wbc-mike	2	1	0	3
wbcchsyn	https://github.com/wbcchsyn	1	0	0	1
wearhere	https://github.com/wearhere	2	0	0	2
weitzman	https://github.com/weitzman	1	0	0	1
wenwuliu	https://github.com/wenwuliu	1	1	0	2
what4893	https://github.com/what4893	1	0	0	1
winhamwr	https://github.com/winhamwr	0	1	0	1
winsonwq	https://github.com/winsonwq	0	1	0	1
woainvzu	https://github.com/woainvzu	1	0	0	1
wolfcore	https://github.com/wolfcore	1	0	0	1
wolftune	https://github.com/wolftune	2	1	0	3
wujastyk	https://github.com/wujastyk	2	0	0	2
xaionaro	https://github.com/xaionaro	6	4	0	10
xavivars	https://github.com/xavivars	1	0	0	1
xgouchet	https://github.com/xgouchet	1	0	0	1
xieyajie	https://github.com/xieyajie	3	7	0	10
xray7224	https://github.com/xray7224	1	0	0	1
xupyprmv	https://github.com/xupyprmv	0	1	0	1
xuyq1112	https://github.com/xuyq1112	1	0	0	1
yairogen	https://github.com/yairogen	0	1	0	1
yegor256	https://github.com/yegor256	7	2	0	9
yesnault	https://github.com/yesnault	0	2	0	2
yeyong14	https://github.com/yeyong14	1	0	0	1
yiminghe	https://github.com/yiminghe	1	0	0	1
ylecuyer	https://github.com/ylecuyer	2	0	0	2
youngrok	https://github.com/youngrok	2	0	0	2
yriveiro	https://github.com/yriveiro	1	0	0	1
ytnobody	https://github.com/ytnobody	0	1	0	1
yuki1090	https://github.com/yuki1090	2	1	0	3
yulrizka	https://github.com/yulrizka	1	1	0	2
yuyichao	https://github.com/yuyichao	0	1	0	1
yvesjans	https://github.com/yvesjans	1	0	0	1
zabbarob	https://github.com/zabbarob	1	0	0	1
zanjibar	https://github.com/zanjibar	0	1	1	2
zefhemel	https://github.com/zefhemel	0	2	0	2
zer0her0	https://github.com/zer0her0	1	0	0	1
zhuochun	https://github.com/zhuochun	3	3	0	6
zhuzhuor	https://github.com/zhuzhuor	1	0	0	1
zmiceruk	https://github.com/zmiceruk	1	0	0	1
zspencer	https://github.com/zspencer	0	3	0	3
128keaton	https://github.com/128keaton	2	0	0	2
240638006	https://github.com/240638006	1	0	0	1
853486395	https://github.com/853486395	1	0	0	1
ANiknejad	https://github.com/ANiknejad	1	0	0	1
Aethylred	https://github.com/Aethylred	1	0	0	1
AgelxNash	https://github.com/AgelxNash	5	5	0	10
Alcanmage	https://github.com/Alcanmage	0	2	0	2
AlisonTRF	https://github.com/AlisonTRF	1	0	0	1
AlloVince	https://github.com/AlloVince	1	0	0	1
Auersberg	https://github.com/Auersberg	0	1	0	1
Badumsaen	https://github.com/Badumsaen	1	0	0	1
Baltazore	https://github.com/Baltazore	1	0	0	1
Barmunksu	https://github.com/Barmunksu	1	0	0	1
BeIZebuth	https://github.com/BeIZebuth	1	1	0	2
Betaman2k	https://github.com/Betaman2k	1	0	0	1
Blackmist	https://github.com/Blackmist	3	0	0	3
Blackmoor	https://github.com/Blackmoor	1	0	0	1
Catanzaro	https://github.com/Catanzaro	2	0	0	2
Catscrash	https://github.com/Catscrash	1	0	0	1
ChrisWren	https://github.com/ChrisWren	5	0	0	5
Chrysweel	https://github.com/Chrysweel	1	0	0	1
Cysioland	https://github.com/Cysioland	1	0	0	1
DHolloran	https://github.com/DHolloran	0	1	0	1
DMcCunney	https://github.com/DMcCunney	2	0	0	2
DeRomanok	https://github.com/DeRomanok	1	0	0	1
DennisVis	https://github.com/DennisVis	2	0	0	2
DingoSEAD	https://github.com/DingoSEAD	2	0	0	2
Downchuck	https://github.com/Downchuck	1	0	0	1
DylanShea	https://github.com/DylanShea	1	0	0	1
EHLOVader	https://github.com/EHLOVader	2	0	0	2
EJBMartyr	https://github.com/EJBMartyr	1	0	0	1
ENGINETEC	https://github.com/ENGINETEC	1	1	0	2
Edwardzyc	https://github.com/Edwardzyc	1	0	0	1
ElwingGit	https://github.com/ElwingGit	0	1	0	1
Eric89GXL	https://github.com/Eric89GXL	1	0	0	1
Espiandev	https://github.com/Espiandev	0	1	0	1
Estupendo	https://github.com/Estupendo	1	0	0	1
FGRibreau	https://github.com/FGRibreau	1	0	0	1
FTWinston	https://github.com/FTWinston	1	1	0	2
Fattydorf	https://github.com/Fattydorf	0	2	0	2
FiG-Scorn	https://github.com/FiG-Scorn	1	0	0	1
FluxCraft	https://github.com/FluxCraft	1	0	0	1
Forceflow	https://github.com/Forceflow	0	1	0	1
Garonenur	https://github.com/Garonenur	0	1	0	1
GaryJones	https://github.com/GaryJones	1	1	0	2
Gerifield	https://github.com/Gerifield	1	0	0	1
Gimperion	https://github.com/Gimperion	1	2	0	3
Glavin001	https://github.com/Glavin001	8	5	1	14
GraphiXS6	https://github.com/GraphiXS6	1	0	0	1
Haehnchen	https://github.com/Haehnchen	1	3	0	4
Impact123	https://github.com/Impact123	0	2	0	2
Inaimathi	https://github.com/Inaimathi	6	3	0	9
Incognito	https://github.com/Incognito	1	0	0	1
JPGygax68	https://github.com/JPGygax68	1	0	0	1
JedWatson	https://github.com/JedWatson	1	4	0	5
Jerry77oz	https://github.com/Jerry77oz	0	1	0	1
Jienvaldo	https://github.com/Jienvaldo	1	0	0	1
JinpengLI	https://github.com/JinpengLI	1	0	0	1
JohnReppy	https://github.com/JohnReppy	1	0	0	1
JoshClose	https://github.com/JoshClose	0	1	0	1
JostBaron	https://github.com/JostBaron	0	1	0	1
Kambfhase	https://github.com/Kambfhase	0	1	0	1
KariTrace	https://github.com/KariTrace	1	0	0	1
Kro55f1r3	https://github.com/Kro55f1r3	1	0	0	1
LeBlaaanc	https://github.com/LeBlaaanc	7	7	0	14
Lineflyer	https://github.com/Lineflyer	1	0	0	1
LinguList	https://github.com/LinguList	1	0	0	1
Lithumist	https://github.com/Lithumist	2	0	0	2
LordVeral	https://github.com/LordVeral	1	0	0	1
Maethorin	https://github.com/Maethorin	1	1	0	2
Margarine	https://github.com/Margarine	1	1	0	2
MasDennis	https://github.com/MasDennis	0	1	0	1
Matheus28	https://github.com/Matheus28	1	0	0	1
MaxUlysse	https://github.com/MaxUlysse	2	0	0	2
MaxWagner	https://github.com/MaxWagner	2	0	0	2
MikeSalyh	https://github.com/MikeSalyh	1	0	0	1
Mini-Geek	https://github.com/Mini-Geek	2	2	0	4
NecroKote	https://github.com/NecroKote	1	0	0	1
NickClark	https://github.com/NickClark	1	0	0	1
Nicolas-L	https://github.com/Nicolas-L	0	5	0	5
NikhilS91	https://github.com/NikhilS91	1	0	0	1
NikolayIT	https://github.com/NikolayIT	1	0	0	1
OmegaPhil	https://github.com/OmegaPhil	1	0	0	1
Pallinder	https://github.com/Pallinder	2	0	0	2
Pneumatus	https://github.com/Pneumatus	1	0	0	1
Presssack	https://github.com/Presssack	1	0	0	1
PsychoSid	https://github.com/PsychoSid	0	1	0	1
RamRaider	https://github.com/RamRaider	1	0	0	1
RaymiiOrg	https://github.com/RaymiiOrg	1	0	0	1
RedXephos	https://github.com/RedXephos	1	0	0	1
RobeeeJay	https://github.com/RobeeeJay	1	0	0	1
RoyTheB0y	https://github.com/RoyTheB0y	1	0	0	1
SamWhited	https://github.com/SamWhited	8	2	0	10
Scarygami	https://github.com/Scarygami	0	2	0	2
Sdogruyol	https://github.com/Sdogruyol	1	0	0	1
Sebmaster	https://github.com/Sebmaster	0	1	0	1
Skylark14	https://github.com/Skylark14	2	0	0	2
SomaticIT	https://github.com/SomaticIT	0	1	0	1
Studio384	https://github.com/Studio384	3	3	0	6
SudeshnaB	https://github.com/SudeshnaB	2	1	0	3
Sunstrike	https://github.com/Sunstrike	0	1	0	1
T3am5hark	https://github.com/T3am5hark	0	1	0	1
TApicella	https://github.com/TApicella	1	1	0	2
Tetsumaki	https://github.com/Tetsumaki	2	0	0	2
Texicitys	https://github.com/Texicitys	1	0	0	1
Tiger0915	https://github.com/Tiger0915	1	0	0	1
TonyAbell	https://github.com/TonyAbell	1	0	0	1
TopherMan	https://github.com/TopherMan	1	0	0	1
Tysonzero	https://github.com/Tysonzero	1	0	0	1
VWoeltjen	https://github.com/VWoeltjen	2	0	0	2
WanWizard	https://github.com/WanWizard	0	1	0	1
Wildhoney	https://github.com/Wildhoney	0	1	0	1
XavierVal	https://github.com/XavierVal	1	0	0	1
aalvarado	https://github.com/aalvarado	1	0	0	1
aamir2007	https://github.com/aamir2007	1	0	0	1
aarellano	https://github.com/aarellano	0	11	0	11
aaronburr	https://github.com/aaronburr	1	0	0	1
aashish24	https://github.com/aashish24	0	3	0	3
abcfree01	https://github.com/abcfree01	1	0	0	1
abierbaum	https://github.com/abierbaum	6	10	7	23
acacheung	https://github.com/acacheung	0	7	0	7
achaparro	https://github.com/achaparro	1	0	0	1
acidprime	https://github.com/acidprime	0	1	0	1
actboy168	https://github.com/actboy168	0	1	0	1
adamfeuer	https://github.com/adamfeuer	0	1	0	1
adammeyer	https://github.com/adammeyer	2	0	0	2
adamnagel	https://github.com/adamnagel	1	0	0	1
adegroote	https://github.com/adegroote	0	1	0	1
adiherzog	https://github.com/adiherzog	1	0	0	1
after12am	https://github.com/after12am	1	1	0	2
agbeltran	https://github.com/agbeltran	1	0	0	1
agentlame	https://github.com/agentlame	1	0	0	1
agmartins	https://github.com/agmartins	1	0	0	1
agueganno	https://github.com/agueganno	0	1	0	1
aheckmann	https://github.com/aheckmann	0	2	0	2
airbone42	https://github.com/airbone42	1	0	0	1
airportyh	https://github.com/airportyh	0	3	0	3
ajcummins	https://github.com/ajcummins	12	1	0	13
ajjimenez	https://github.com/ajjimenez	1	1	0	2
akdetrick	https://github.com/akdetrick	2	0	0	2
alan-reed	https://github.com/alan-reed	1	0	0	1
alex05615	https://github.com/alex05615	1	0	0	1
alexandrz	https://github.com/alexandrz	1	0	0	1
alexburke	https://github.com/alexburke	1	0	0	1
alexdowad	https://github.com/alexdowad	1	1	0	2
alexlomax	https://github.com/alexlomax	2	2	0	4
alexsilva	https://github.com/alexsilva	1	0	0	1
alimoeeny	https://github.com/alimoeeny	0	3	0	3
alisajedi	https://github.com/alisajedi	1	0	0	1
alnewkirk	https://github.com/alnewkirk	0	2	0	2
alterm4nn	https://github.com/alterm4nn	0	3	0	3
alucard62	https://github.com/alucard62	0	1	0	1
amado4884	https://github.com/amado4884	2	0	0	2
amirouche	https://github.com/amirouche	1	0	0	1
ananelson	https://github.com/ananelson	3	3	0	6
anchan828	https://github.com/anchan828	0	989	0	989
andreacfm	https://github.com/andreacfm	1	0	0	1
andreasvc	https://github.com/andreasvc	0	1	0	1
andrejoe7	https://github.com/andrejoe7	1	0	0	1
andrewcam	https://github.com/andrewcam	1	0	0	1
andromaex	https://github.com/andromaex	1	0	0	1
andychups	https://github.com/andychups	1	0	0	1
andyjagoe	https://github.com/andyjagoe	1	0	0	1
andyswift	https://github.com/andyswift	8	3	0	11
anirudhSK	https://github.com/anirudhSK	1	0	0	1
apolloeye	https://github.com/apolloeye	1	0	0	1
aprescott	https://github.com/aprescott	2	0	0	2
arnuschky	https://github.com/arnuschky	1	0	0	1
arthurj58	https://github.com/arthurj58	4	0	0	4
atif-frag	https://github.com/atif-frag	1	0	0	1
avnazarov	https://github.com/avnazarov	3	0	0	3
barankhan	https://github.com/barankhan	1	0	0	1
bayram4ik	https://github.com/bayram4ik	1	0	0	1
bazilio91	https://github.com/bazilio91	11	1	0	12
bcjwilson	https://github.com/bcjwilson	1	0	0	1
bencallis	https://github.com/bencallis	1	0	0	1
bendalton	https://github.com/bendalton	2	0	0	2
benfoxall	https://github.com/benfoxall	1	0	0	1
benjholla	https://github.com/benjholla	0	1	0	1
benmathes	https://github.com/benmathes	1	0	0	1
berlintam	https://github.com/berlintam	0	1	0	1
bfosberry	https://github.com/bfosberry	1	1	0	2
billychan	https://github.com/billychan	1	0	0	1
binarymax	https://github.com/binarymax	1	0	0	1
bing-deng	https://github.com/bing-deng	5	2	0	7
bitemyapp	https://github.com/bitemyapp	0	1	0	1
bke-drewb	https://github.com/bke-drewb	1	0	0	1
blackfist	https://github.com/blackfist	0	2	0	2
blackfyre	https://github.com/blackfyre	2	1	0	3
bnadlerjr	https://github.com/bnadlerjr	1	0	0	1
boboroshi	https://github.com/boboroshi	0	1	0	1
bpadalino	https://github.com/bpadalino	4	0	0	4
bradparks	https://github.com/bradparks	0	1	0	1
brandc747	https://github.com/brandc747	2	0	0	2
brasofilo	https://github.com/brasofilo	0	1	0	1
brigadier	https://github.com/brigadier	1	0	0	1
brookevmf	https://github.com/brookevmf	1	0	0	1
brunobord	https://github.com/brunobord	1	0	0	1
bryanboza	https://github.com/bryanboza	1	0	0	1
bsiddiqui	https://github.com/bsiddiqui	1	0	0	1
bsvensson	https://github.com/bsvensson	2	0	0	2
byteGator	https://github.com/byteGator	2	0	0	2
c-schmitt	https://github.com/c-schmitt	1	0	0	1
cacuestai	https://github.com/cacuestai	1	0	0	1
ccandreva	https://github.com/ccandreva	1	0	0	1
cellulosa	https://github.com/cellulosa	1	0	0	1
censink14	https://github.com/censink14	1	1	0	2
cgcostume	https://github.com/cgcostume	1	0	0	1
cgendreau	https://github.com/cgendreau	1	0	0	1
charettes	https://github.com/charettes	0	2	1	3
charlieok	https://github.com/charlieok	1	0	0	1
chcholman	https://github.com/chcholman	1	0	0	1
cheesenoc	https://github.com/cheesenoc	0	1	0	1
